#GRT188R61A106KE13,,
#In Production,,
#2025/05/05,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC0.01Vrms,,
DC Bias[V],Capacitance[F],
8.6,1.530751906865085E-6,
8.65,1.5180623206533746E-6,
8.700000000000001,1.5055467310784162E-6,
8.75,1.4932028834735282E-6,
8.8,1.481028564557306E-6,
8.85,1.469021601666676E-6,
8.9,1.4571798620047637E-6,
8.950000000000001,1.445501251902723E-6,
9.0,1.4339837160996693E-6,
9.05,1.4226252370337042E-6,
9.1,1.4114238341521267E-6,
9.15,1.4003775632331969E-6,
9.200000000000001,1.389484515723464E-6,
9.25,1.3787428180918829E-6,
9.3,1.3681506311946082E-6,
9.35,1.3577061496574116E-6,
9.4,1.3474076012706081E-6,
9.450000000000001,1.337253246397182E-6,
9.5,1.327241377398217E-6,
9.55,1.3173703180667415E-6,
9.600000000000001,1.3076384230802449E-6,
9.65,1.2980440774627566E-6,
9.700000000000001,1.2885856960616346E-6,
9.75,1.2792617230377103E-6,
9.8,1.2700706313664288E-6,
9.850000000000001,1.2610109223539324E-6,
9.9,1.2520811251627954E-6,
9.950000000000001,1.2432797963528174E-6,
10.0,1.2346055194313975E-6,
